Date,Location_ISO_Code,Location,New_Cases,New_Deaths,New_Recovered,New_Active_Cases,Total_Active_Cases,Total_Deaths,Total_Recovered,Total_Cases,Location_Level,Longitude,Latitude
2020-12-14,ID-SN,Sulawesi Selatan,295,3,97,195,9679,533,19493,29705,Province,120.1620559,-3.731080714
2020-12-15,ID-SN,Sulawesi Selatan,78,1,108,0,9679,534,19601,29814,Province,120.1620559,-3.731080714
2020-12-16,ID-SN,Sulawesi Selatan,448,2,118,328,10007,536,19719,30262,Province,120.1620559,-3.731080714
2020-12-17,ID-SN,Sulawesi Selatan,334,4,114,216,10223,540,19833,30596,Province,120.1620559,-3.731080714
2020-12-18,ID-SN,Sulawesi Selatan,530,2,114,414,10637,542,19947,31126,Province,120.1620559,-3.731080714
2020-12-19,ID-SN,Sulawesi Selatan,391,4,245,142,10779,546,20192,31517,Province,120.1620559,-3.731080714
2020-12-20,ID-SN,Sulawesi Selatan,489,5,2,482,11261,551,20194,32006,Province,120.1620559,-3.731080714
2020-12-21,ID-SN,Sulawesi Selatan,559,7,234,318,11579,558,20428,32565,Province,120.1620559,-3.731080714
2020-12-22,ID-SN,Sulawesi Selatan,539,5,854,0,11579,563,21282,33424,Province,120.1620559,-3.731080714
2020-12-23,ID-SN,Sulawesi Selatan,524,1,598,0,11579,564,21880,34023,Province,120.1620559,-3.731080714
2020-12-24,ID-SN,Sulawesi Selatan,520,4,500,16,11595,568,22380,34543,Province,120.1620559,-3.731080714
2020-12-25,ID-SN,Sulawesi Selatan,411,2,349,60,11655,570,22729,34954,Province,120.1620559,-3.731080714
2020-12-26,ID-SN,Sulawesi Selatan,547,4,494,49,11704,574,23223,35501,Province,120.1620559,-3.731080714
2020-12-27,ID-SN,Sulawesi Selatan,262,3,927,0,11704,577,24150,36431,Province,120.1620559,-3.731080714
2020-12-28,ID-SN,Sulawesi Selatan,338,4,407,0,11704,581,24557,36842,Province,120.1620559,-3.731080714
2020-12-29,ID-SN,Sulawesi Selatan,567,3,250,314,12018,584,24807,37409,Province,120.1620559,-3.731080714
2020-12-30,ID-SN,Sulawesi Selatan,537,8,947,0,12018,592,25754,38364,Province,120.1620559,-3.731080714
2020-12-31,ID-SN,Sulawesi Selatan,479,1,0,478,12496,593,25754,38843,Province,120.1620559,-3.731080714
2021-01-01,ID-SN,Sulawesi Selatan,550,5,605,0,12496,598,26359,39453,Province,120.1620559,-3.731080714
2021-01-02,ID-SN,Sulawesi Selatan,590,5,36,549,13045,603,26395,40043,Province,120.1620559,-3.731080714
2021-01-03,ID-SN,Sulawesi Selatan,595,3,56,536,13581,606,26451,40638,Province,120.1620559,-3.731080714
2021-01-04,ID-SN,Sulawesi Selatan,510,2,313,195,13776,608,26764,41148,Province,120.1620559,-3.731080714
2021-01-05,ID-SN,Sulawesi Selatan,639,6,774,0,13776,614,27538,41928,Province,120.1620559,-3.731080714
2021-01-06,ID-SN,Sulawesi Selatan,463,4,1407,0,13776,618,28945,43339,Province,120.1620559,-3.731080714
2021-01-07,ID-SN,Sulawesi Selatan,366,8,1122,0,13776,626,30067,44469,Province,120.1620559,-3.731080714
2021-01-08,ID-SN,Sulawesi Selatan,588,7,509,72,13848,633,30576,45057,Province,120.1620559,-3.731080714
2021-01-09,ID-SN,Sulawesi Selatan,580,7,246,327,14175,640,30822,45637,Province,120.1620559,-3.731080714
2021-01-10,ID-SN,Sulawesi Selatan,585,7,543,35,14210,647,31365,46222,Province,120.1620559,-3.731080714
2021-01-11,ID-SN,Sulawesi Selatan,615,2,359,254,14464,649,31724,46837,Province,120.1620559,-3.731080714
2021-01-12,ID-SN,Sulawesi Selatan,638,2,625,11,14475,651,32349,47475,Province,120.1620559,-3.731080714
2021-01-13,ID-SN,Sulawesi Selatan,648,6,523,119,14594,657,32872,48123,Province,120.1620559,-3.731080714
2021-01-14,ID-SN,Sulawesi Selatan,640,7,492,141,14735,664,33364,48763,Province,120.1620559,-3.731080714
2021-01-15,ID-SN,Sulawesi Selatan,649,8,568,73,14808,672,33932,49412,Province,120.1620559,-3.731080714
2021-01-16,ID-SN,Sulawesi Selatan,659,12,589,58,14866,684,34521,50071,Province,120.1620559,-3.731080714
2021-01-17,ID-SN,Sulawesi Selatan,674,2,506,166,15032,686,35027,50745,Province,120.1620559,-3.731080714
2021-01-18,ID-SN,Sulawesi Selatan,661,5,547,109,15141,691,35574,51406,Province,120.1620559,-3.731080714
2021-01-19,ID-SN,Sulawesi Selatan,658,1,518,139,15280,692,36092,52064,Province,120.1620559,-3.731080714
2021-01-20,ID-SN,Sulawesi Selatan,661,4,625,32,15312,696,36717,52725,Province,120.1620559,-3.731080714
2021-01-21,ID-SN,Sulawesi Selatan,645,2,642,1,15313,698,37359,53370,Province,120.1620559,-3.731080714
2021-01-22,ID-SN,Sulawesi Selatan,629,4,536,89,15402,702,37895,53999,Province,120.1620559,-3.731080714
2021-01-23,ID-SN,Sulawesi Selatan,188,1,610,0,15402,703,38505,54610,Province,120.1620559,-3.731080714
2021-01-24,ID-SN,Sulawesi Selatan,205,6,556,0,15402,709,39061,55172,Province,120.1620559,-3.731080714
2021-01-25,ID-SN,Sulawesi Selatan,606,1,738,0,15402,710,39799,55911,Province,120.1620559,-3.731080714
2021-01-26,ID-SN,Sulawesi Selatan,348,9,536,0,15402,719,40335,56456,Province,120.1620559,-3.731080714
2021-01-27,ID-SN,Sulawesi Selatan,282,4,536,0,15402,723,40871,56996,Province,120.1620559,-3.731080714
2021-01-28,ID-SN,Sulawesi Selatan,679,4,558,117,15519,727,41429,57675,Province,120.1620559,-3.731080714
2021-01-29,ID-SN,Sulawesi Selatan,334,4,538,0,15519,731,41967,58217,Province,120.1620559,-3.731080714
2021-01-30,ID-SN,Sulawesi Selatan,663,6,204,453,15972,737,42171,58880,Province,120.1620559,-3.731080714
2021-01-31,ID-SN,Sulawesi Selatan,666,1,239,426,16398,738,42410,59546,Province,120.1620559,-3.731080714
2021-02-01,ID-SN,Sulawesi Selatan,650,4,474,172,16570,742,42884,60196,Province,120.1620559,-3.731080714
2021-02-02,ID-SN,Sulawesi Selatan,95,0,401,0,16570,742,43285,60597,Province,120.1620559,-3.731080714
2021-02-03,ID-SN,Sulawesi Selatan,161,5,304,0,16570,747,43589,60906,Province,120.1620559,-3.731080714
2021-02-04,ID-SN,Sulawesi Selatan,300,3,433,0,16570,750,44022,61342,Province,120.1620559,-3.731080714
2021-02-05,ID-SN,Sulawesi Selatan,226,3,263,0,16570,753,44285,61608,Province,120.1620559,-3.731080714
2021-02-06,ID-SN,Sulawesi Selatan,495,3,544,0,16570,756,44829,62155,Province,120.1620559,-3.731080714
2021-02-07,ID-SN,Sulawesi Selatan,274,10,532,0,16570,766,45361,62697,Province,120.1620559,-3.731080714
2021-02-08,ID-SN,Sulawesi Selatan,136,6,435,0,16570,772,45796,63138,Province,120.1620559,-3.731080714
2021-02-09,ID-SN,Sulawesi Selatan,166,1,70,95,16665,773,45866,63304,Province,120.1620559,-3.731080714
2021-02-10,ID-SN,Sulawesi Selatan,180,0,143,37,16702,773,46009,63484,Province,120.1620559,-3.731080714
2021-02-11,ID-SN,Sulawesi Selatan,129,1,214,0,16702,774,46223,63699,Province,120.1620559,-3.731080714
2021-02-12,ID-SN,Sulawesi Selatan,676,5,214,457,17159,779,46437,64375,Province,120.1620559,-3.731080714
2021-02-13,ID-SN,Sulawesi Selatan,376,11,467,0,17159,790,46904,64853,Province,120.1620559,-3.731080714
2021-02-14,ID-SN,Sulawesi Selatan,355,12,261,82,17241,802,47165,65208,Province,120.1620559,-3.731080714
2021-02-15,ID-SN,Sulawesi Selatan,160,0,278,0,17241,802,47443,65486,Province,120.1620559,-3.731080714
2021-02-16,ID-SN,Sulawesi Selatan,319,4,339,0,17241,806,47782,65829,Province,120.1620559,-3.731080714
2021-02-17,ID-SN,Sulawesi Selatan,116,5,466,0,17241,811,48248,66300,Province,120.1620559,-3.731080714
2021-02-18,ID-SN,Sulawesi Selatan,274,0,222,52,17293,811,48470,66574,Province,120.1620559,-3.731080714
2021-02-19,ID-SN,Sulawesi Selatan,221,4,526,0,17293,815,48996,67104,Province,120.1620559,-3.731080714
2021-02-20,ID-SN,Sulawesi Selatan,201,6,396,0,17293,821,49392,67506,Province,120.1620559,-3.731080714
2021-02-21,ID-SN,Sulawesi Selatan,180,0,334,0,17293,821,49726,67840,Province,120.1620559,-3.731080714
2021-02-22,ID-SN,Sulawesi Selatan,258,2,208,48,17341,823,49934,68098,Province,120.1620559,-3.731080714
2021-02-23,ID-SN,Sulawesi Selatan,506,0,270,236,17577,823,50204,68604,Province,120.1620559,-3.731080714
2021-02-24,ID-SN,Sulawesi Selatan,388,3,293,92,17669,826,50497,68992,Province,120.1620559,-3.731080714
2021-02-25,ID-SN,Sulawesi Selatan,423,3,325,95,17764,829,50822,69415,Province,120.1620559,-3.731080714
2021-02-26,ID-SN,Sulawesi Selatan,339,4,206,129,17893,833,51028,69754,Province,120.1620559,-3.731080714
2021-02-27,ID-SN,Sulawesi Selatan,249,2,238,9,17902,835,51266,70003,Province,120.1620559,-3.731080714
2021-02-28,ID-SN,Sulawesi Selatan,84,0,266,0,17902,835,51532,70269,Province,120.1620559,-3.731080714
2021-03-01,ID-SN,Sulawesi Selatan,141,4,237,0,17902,839,51769,70510,Province,120.1620559,-3.731080714
2021-03-02,ID-SN,Sulawesi Selatan,178,10,304,0,17902,849,52073,70824,Province,120.1620559,-3.731080714
2021-03-03,ID-SN,Sulawesi Selatan,263,7,268,0,17902,856,52341,71099,Province,120.1620559,-3.731080714
2021-03-04,ID-SN,Sulawesi Selatan,196,2,314,0,17902,858,52655,71415,Province,120.1620559,-3.731080714
2021-03-05,ID-SN,Sulawesi Selatan,196,8,263,0,17902,866,52918,71686,Province,120.1620559,-3.731080714
2021-03-06,ID-SN,Sulawesi Selatan,166,4,308,0,17902,870,53226,71998,Province,120.1620559,-3.731080714
2021-03-07,ID-SN,Sulawesi Selatan,190,1,152,37,17939,871,53378,72188,Province,120.1620559,-3.731080714
2021-03-08,ID-SN,Sulawesi Selatan,79,3,190,0,17939,874,53568,72381,Province,120.1620559,-3.731080714
2021-03-09,ID-SN,Sulawesi Selatan,92,1,138,0,17939,875,53706,72520,Province,120.1620559,-3.731080714
2021-03-10,ID-SN,Sulawesi Selatan,220,2,137,81,18020,877,53843,72740,Province,120.1620559,-3.731080714
2021-03-11,ID-SN,Sulawesi Selatan,108,2,212,0,18020,879,54055,72954,Province,120.1620559,-3.731080714
2021-03-12,ID-SN,Sulawesi Selatan,133,5,163,0,18020,884,54218,73122,Province,120.1620559,-3.731080714
2021-03-13,ID-SN,Sulawesi Selatan,89,3,136,0,18020,887,54354,73261,Province,120.1620559,-3.731080714
2021-03-14,ID-SN,Sulawesi Selatan,67,0,160,0,18020,887,54514,73421,Province,120.1620559,-3.731080714
2021-03-15,ID-SN,Sulawesi Selatan,54,3,120,0,18020,890,54634,73544,Province,120.1620559,-3.731080714
2021-03-16,ID-SN,Sulawesi Selatan,117,1,179,0,18020,891,54813,73724,Province,120.1620559,-3.731080714
2021-03-17,ID-SN,Sulawesi Selatan,139,2,195,0,18020,893,55008,73921,Province,120.1620559,-3.731080714
2021-03-18,ID-SN,Sulawesi Selatan,146,5,225,0,18020,898,55233,74151,Province,120.1620559,-3.731080714
2021-03-19,ID-SN,Sulawesi Selatan,142,1,202,0,18020,899,55435,74354,Province,120.1620559,-3.731080714
2021-03-20,ID-SN,Sulawesi Selatan,60,2,243,0,18020,901,55678,74599,Province,120.1620559,-3.731080714
2021-03-21,ID-SN,Sulawesi Selatan,49,0,303,0,18020,901,55981,74902,Province,120.1620559,-3.731080714
2021-03-22,ID-SN,Sulawesi Selatan,53,1,196,0,18020,902,56177,75099,Province,120.1620559,-3.731080714
2021-03-23,ID-SN,Sulawesi Selatan,65,2,130,0,18020,904,56307,75231,Province,120.1620559,-3.731080714
2021-03-24,ID-SN,Sulawesi Selatan,77,0,160,0,18020,904,56467,75391,Province,120.1620559,-3.731080714
2021-03-25,ID-SN,Sulawesi Selatan,68,2,160,0,18020,906,56627,75553,Province,120.1620559,-3.731080714
2021-03-26,ID-SN,Sulawesi Selatan,32,0,186,0,18020,906,56813,75739,Province,120.1620559,-3.731080714
2021-03-27,ID-SN,Sulawesi Selatan,34,0,161,0,18020,906,56974,75900,Province,120.1620559,-3.731080714
2021-03-28,ID-SN,Sulawesi Selatan,35,1,139,0,18020,907,57113,76040,Province,120.1620559,-3.731080714
2021-03-29,ID-SN,Sulawesi Selatan,46,0,109,0,18020,907,57222,76149,Province,120.1620559,-3.731080714
2021-03-30,ID-SN,Sulawesi Selatan,104,0,114,0,18020,907,57336,76263,Province,120.1620559,-3.731080714
2021-03-31,ID-SN,Sulawesi Selatan,94,0,136,0,18020,907,57472,76399,Province,120.1620559,-3.731080714
2021-04-01,ID-SN,Sulawesi Selatan,83,0,159,0,18020,907,57631,76558,Province,120.1620559,-3.731080714
2021-04-02,ID-SN,Sulawesi Selatan,19,0,169,0,18020,907,57800,76727,Province,120.1620559,-3.731080714
2021-04-03,ID-SN,Sulawesi Selatan,54,0,117,0,18020,907,57917,76844,Province,120.1620559,-3.731080714
2021-04-04,ID-SN,Sulawesi Selatan,58,0,157,0,18020,907,58074,77001,Province,120.1620559,-3.731080714
2021-04-05,ID-SN,Sulawesi Selatan,31,3,112,0,18020,910,58186,77116,Province,120.1620559,-3.731080714
2021-04-06,ID-SN,Sulawesi Selatan,209,0,128,81,18101,910,58314,77325,Province,120.1620559,-3.731080714
2021-04-07,ID-SN,Sulawesi Selatan,227,0,245,0,18101,910,58559,77570,Province,120.1620559,-3.731080714
2021-04-08,ID-SN,Sulawesi Selatan,153,0,260,0,18101,910,58819,77830,Province,120.1620559,-3.731080714
2021-04-09,ID-SN,Sulawesi Selatan,80,2,206,0,18101,912,59025,78038,Province,120.1620559,-3.731080714
2021-04-10,ID-SN,Sulawesi Selatan,96,1,83,12,18113,913,59108,78134,Province,120.1620559,-3.731080714
2021-04-11,ID-SN,Sulawesi Selatan,30,0,130,0,18113,913,59238,78264,Province,120.1620559,-3.731080714
2021-04-12,ID-SN,Sulawesi Selatan,43,0,47,0,18113,913,59285,78311,Province,120.1620559,-3.731080714
2021-04-13,ID-SN,Sulawesi Selatan,94,0,80,14,18127,913,59365,78405,Province,120.1620559,-3.731080714
2021-04-14,ID-SN,Sulawesi Selatan,118,0,36,82,18209,913,59401,78523,Province,120.1620559,-3.731080714
2021-04-15,ID-SN,Sulawesi Selatan,93,0,56,37,18246,913,59457,78616,Province,120.1620559,-3.731080714
2021-04-16,ID-SN,Sulawesi Selatan,45,2,61,0,18246,915,59518,78679,Province,120.1620559,-3.731080714
2021-04-17,ID-SN,Sulawesi Selatan,35,0,15,20,18266,915,59533,78714,Province,120.1620559,-3.731080714
2021-04-18,ID-SN,Sulawesi Selatan,22,0,10,12,18278,915,59543,78736,Province,120.1620559,-3.731080714
2021-04-19,ID-SN,Sulawesi Selatan,17,1,28,0,18278,916,59571,78765,Province,120.1620559,-3.731080714
2021-04-20,ID-SN,Sulawesi Selatan,78,0,83,0,18278,916,59654,78848,Province,120.1620559,-3.731080714
2021-04-21,ID-SN,Sulawesi Selatan,65,3,42,20,18298,919,59696,78913,Province,120.1620559,-3.731080714
2021-04-22,ID-SN,Sulawesi Selatan,20,5,149,0,18298,924,59845,79067,Province,120.1620559,-3.731080714
2021-04-23,ID-SN,Sulawesi Selatan,27,3,93,0,18298,927,59938,79163,Province,120.1620559,-3.731080714
2021-04-24,ID-SN,Sulawesi Selatan,14,1,19,0,18298,928,59957,79183,Province,120.1620559,-3.731080714
2021-04-25,ID-SN,Sulawesi Selatan,7,0,51,0,18298,928,60008,79234,Province,120.1620559,-3.731080714
2021-04-26,ID-SN,Sulawesi Selatan,14,0,70,0,18298,928,60078,79304,Province,120.1620559,-3.731080714
2021-04-27,ID-SN,Sulawesi Selatan,57,0,40,17,18315,928,60118,79361,Province,120.1620559,-3.731080714
2021-04-28,ID-SN,Sulawesi Selatan,18,0,55,0,18315,928,60173,79416,Province,120.1620559,-3.731080714
2021-04-29,ID-SN,Sulawesi Selatan,27,1,37,0,18315,929,60210,79454,Province,120.1620559,-3.731080714
2021-04-30,ID-SN,Sulawesi Selatan,31,3,8,20,18335,932,60218,79485,Province,120.1620559,-3.731080714
2021-05-01,ID-SN,Sulawesi Selatan,25,0,16,9,18344,932,60234,79510,Province,120.1620559,-3.731080714
2021-05-02,ID-SN,Sulawesi Selatan,4,0,13,0,18344,932,60247,79523,Province,120.1620559,-3.731080714
2021-05-03,ID-SN,Sulawesi Selatan,13,0,9,4,18348,932,60256,79536,Province,120.1620559,-3.731080714
2021-05-04,ID-SN,Sulawesi Selatan,21,0,8,13,18361,932,60264,79557,Province,120.1620559,-3.731080714
2021-05-05,ID-SN,Sulawesi Selatan,6,0,56,0,18361,932,60320,79613,Province,120.1620559,-3.731080714
2021-05-06,ID-SN,Sulawesi Selatan,17,0,23,0,18361,932,60343,79636,Province,120.1620559,-3.731080714
2021-05-07,ID-SN,Sulawesi Selatan,27,0,18,9,18370,932,60361,79663,Province,120.1620559,-3.731080714
2021-05-08,ID-SN,Sulawesi Selatan,17,0,14,3,18373,932,60375,79680,Province,120.1620559,-3.731080714
2021-05-09,ID-SN,Sulawesi Selatan,11,0,6,5,18378,932,60381,79691,Province,120.1620559,-3.731080714
2021-05-10,ID-SN,Sulawesi Selatan,27,0,15,12,18390,932,60396,79718,Province,120.1620559,-3.731080714
2021-05-11,ID-SN,Sulawesi Selatan,26,0,32,0,18390,932,60428,79750,Province,120.1620559,-3.731080714
2021-05-12,ID-SN,Sulawesi Selatan,11,0,3,8,18398,932,60431,79761,Province,120.1620559,-3.731080714
2021-05-13,ID-SN,Sulawesi Selatan,2,0,5,0,18398,932,60436,79766,Province,120.1620559,-3.731080714
2021-05-14,ID-SN,Sulawesi Selatan,6,0,4,2,18400,932,60440,79772,Province,120.1620559,-3.731080714
2021-05-15,ID-SN,Sulawesi Selatan,2,0,5,0,18400,932,60445,79777,Province,120.1620559,-3.731080714
2021-05-16,ID-SN,Sulawesi Selatan,4,0,3,1,18401,932,60448,79781,Province,120.1620559,-3.731080714
2021-05-17,ID-SN,Sulawesi Selatan,20,1,29,0,18401,933,60477,79811,Province,120.1620559,-3.731080714
2021-05-18,ID-SN,Sulawesi Selatan,22,0,25,0,18401,933,60502,79836,Province,120.1620559,-3.731080714
2021-05-19,ID-SN,Sulawesi Selatan,39,0,16,23,18424,933,60518,79875,Province,120.1620559,-3.731080714
2021-05-20,ID-SN,Sulawesi Selatan,57,0,21,36,18460,933,60539,79932,Province,120.1620559,-3.731080714
2021-05-21,ID-SN,Sulawesi Selatan,54,1,37,16,18476,934,60576,79986,Province,120.1620559,-3.731080714
2021-05-22,ID-SN,Sulawesi Selatan,3,3,44,0,18476,937,60620,80033,Province,120.1620559,-3.731080714
2021-05-23,ID-SN,Sulawesi Selatan,41,1,30,10,18486,938,60650,80074,Province,120.1620559,-3.731080714
2021-05-24,ID-SN,Sulawesi Selatan,14,1,8,5,18491,939,60658,80088,Province,120.1620559,-3.731080714
2021-05-25,ID-SN,Sulawesi Selatan,51,0,3,48,18539,939,60661,80139,Province,120.1620559,-3.731080714
2021-05-26,ID-SN,Sulawesi Selatan,9,0,4,5,18544,939,60665,80148,Province,120.1620559,-3.731080714
2021-05-27,ID-SN,Sulawesi Selatan,33,2,29,2,18546,941,60694,80181,Province,120.1620559,-3.731080714
2021-05-28,ID-SN,Sulawesi Selatan,32,1,29,2,18548,942,60723,80213,Province,120.1620559,-3.731080714
2021-05-29,ID-SN,Sulawesi Selatan,18,0,39,0,18548,942,60762,80252,Province,120.1620559,-3.731080714
2021-05-30,ID-SN,Sulawesi Selatan,61,1,15,45,18593,943,60777,80313,Province,120.1620559,-3.731080714
2021-05-31,ID-SN,Sulawesi Selatan,8,0,16,0,18593,943,60793,80329,Province,120.1620559,-3.731080714
2021-06-01,ID-SN,Sulawesi Selatan,3,0,64,0,18593,943,60857,80393,Province,120.1620559,-3.731080714
2021-06-02,ID-SN,Sulawesi Selatan,50,0,24,26,18619,943,60881,80443,Province,120.1620559,-3.731080714
2021-06-03,ID-SN,Sulawesi Selatan,38,1,33,4,18623,944,60914,80481,Province,120.1620559,-3.731080714
2021-06-04,ID-SN,Sulawesi Selatan,13,1,0,12,18635,945,60914,80494,Province,120.1620559,-3.731080714
2021-06-05,ID-SN,Sulawesi Selatan,41,0,5,36,18671,945,60919,80535,Province,120.1620559,-3.731080714
2021-06-06,ID-SN,Sulawesi Selatan,26,0,20,6,18677,945,60939,80561,Province,120.1620559,-3.731080714
2021-06-07,ID-SN,Sulawesi Selatan,31,1,27,3,18680,946,60966,80592,Province,120.1620559,-3.731080714
2021-06-08,ID-SN,Sulawesi Selatan,98,0,34,64,18744,946,61000,80690,Province,120.1620559,-3.731080714
2021-06-09,ID-SN,Sulawesi Selatan,66,2,30,34,18778,948,61030,80756,Province,120.1620559,-3.731080714
2021-06-10,ID-SN,Sulawesi Selatan,45,2,69,0,18778,950,61099,80827,Province,120.1620559,-3.731080714
2021-06-11,ID-SN,Sulawesi Selatan,32,1,31,0,18778,951,61130,80859,Province,120.1620559,-3.731080714
2021-06-12,ID-SN,Sulawesi Selatan,36,1,30,5,18783,952,61160,80895,Province,120.1620559,-3.731080714
2021-06-13,ID-SN,Sulawesi Selatan,17,0,27,0,18783,952,61187,80922,Province,120.1620559,-3.731080714
2021-06-14,ID-SN,Sulawesi Selatan,8,4,44,0,18783,956,61231,80970,Province,120.1620559,-3.731080714
2021-06-15,ID-SN,Sulawesi Selatan,41,1,41,0,18783,957,61272,81012,Province,120.1620559,-3.731080714
2021-06-16,ID-SN,Sulawesi Selatan,32,1,3,28,18811,958,61275,81044,Province,120.1620559,-3.731080714
2021-06-17,ID-SN,Sulawesi Selatan,62,0,27,35,18846,958,61302,81106,Province,120.1620559,-3.731080714
2021-06-18,ID-SN,Sulawesi Selatan,63,0,9,54,18900,958,61311,81169,Province,120.1620559,-3.731080714
2021-06-19,ID-SN,Sulawesi Selatan,67,0,73,0,18900,958,61384,81242,Province,120.1620559,-3.731080714
2021-06-20,ID-SN,Sulawesi Selatan,50,0,1,49,18949,958,61385,81292,Province,120.1620559,-3.731080714
2021-06-21,ID-SN,Sulawesi Selatan,35,2,26,7,18956,960,61411,81327,Province,120.1620559,-3.731080714
2021-06-22,ID-SN,Sulawesi Selatan,130,1,22,107,19063,961,61433,81457,Province,120.1620559,-3.731080714
2021-06-23,ID-SN,Sulawesi Selatan,130,0,17,113,19176,961,61450,81587,Province,120.1620559,-3.731080714
2021-06-24,ID-SN,Sulawesi Selatan,100,1,15,84,19260,962,61465,81687,Province,120.1620559,-3.731080714
2021-06-25,ID-SN,Sulawesi Selatan,151,2,19,130,19390,964,61484,81838,Province,120.1620559,-3.731080714
2021-06-26,ID-SN,Sulawesi Selatan,126,2,55,69,19459,966,61539,81964,Province,120.1620559,-3.731080714
2021-06-27,ID-SN,Sulawesi Selatan,93,5,102,0,19459,971,61641,82071,Province,120.1620559,-3.731080714
2021-06-28,ID-SN,Sulawesi Selatan,125,2,102,21,19480,973,61743,82196,Province,120.1620559,-3.731080714
2021-06-29,ID-SN,Sulawesi Selatan,135,2,73,60,19540,975,61816,82331,Province,120.1620559,-3.731080714
2021-06-30,ID-SN,Sulawesi Selatan,212,8,78,126,19666,983,61894,82543,Province,120.1620559,-3.731080714
2021-07-01,ID-SN,Sulawesi Selatan,253,1,61,191,19857,984,61955,82796,Province,120.1620559,-3.731080714
2021-07-02,ID-SN,Sulawesi Selatan,327,4,51,272,20129,988,62006,83123,Province,120.1620559,-3.731080714
2021-07-03,ID-SN,Sulawesi Selatan,328,0,58,270,20399,988,62064,83451,Province,120.1620559,-3.731080714
2021-07-04,ID-SN,Sulawesi Selatan,176,3,80,93,20492,991,62144,83627,Province,120.1620559,-3.731080714
2021-07-05,ID-SN,Sulawesi Selatan,219,2,91,126,20618,993,62235,83846,Province,120.1620559,-3.731080714
2021-07-06,ID-SN,Sulawesi Selatan,249,0,71,178,20796,993,62306,84095,Province,120.1620559,-3.731080714
2021-07-07,ID-SN,Sulawesi Selatan,485,8,73,404,21200,1001,62379,84580,Province,120.1620559,-3.731080714
2021-07-08,ID-SN,Sulawesi Selatan,500,10,147,343,21543,1011,62526,85080,Province,120.1620559,-3.731080714
2021-07-09,ID-SN,Sulawesi Selatan,511,7,119,385,21928,1018,62645,85591,Province,120.1620559,-3.731080714
2021-07-10,ID-SN,Sulawesi Selatan,573,8,203,362,22290,1026,62848,86164,Province,120.1620559,-3.731080714
2021-07-11,ID-SN,Sulawesi Selatan,477,4,188,285,22575,1030,63036,86641,Province,120.1620559,-3.731080714
2021-07-12,ID-SN,Sulawesi Selatan,290,6,222,62,22637,1036,63258,86931,Province,120.1620559,-3.731080714
2021-07-13,ID-SN,Sulawesi Selatan,531,4,158,369,23006,1040,63416,87462,Province,120.1620559,-3.731080714
2021-07-14,ID-SN,Sulawesi Selatan,548,6,206,336,23342,1046,63622,88010,Province,120.1620559,-3.731080714
2021-07-15,ID-SN,Sulawesi Selatan,594,5,232,357,23699,1051,63854,88604,Province,120.1620559,-3.731080714
2021-07-16,ID-SN,Sulawesi Selatan,739,12,288,439,24138,1063,64142,89343,Province,120.1620559,-3.731080714
2021-07-17,ID-SN,Sulawesi Selatan,772,11,259,502,24640,1074,64401,90115,Province,120.1620559,-3.731080714
2021-07-18,ID-SN,Sulawesi Selatan,434,17,347,70,24710,1091,64748,90549,Province,120.1620559,-3.731080714
2021-07-19,ID-SN,Sulawesi Selatan,351,17,321,13,24723,1108,65069,90900,Province,120.1620559,-3.731080714
2021-07-20,ID-SN,Sulawesi Selatan,491,19,370,102,24825,1127,65439,91391,Province,120.1620559,-3.731080714
2021-07-21,ID-SN,Sulawesi Selatan,233,16,248,0,24825,1143,65687,91655,Province,120.1620559,-3.731080714
2021-07-22,ID-SN,Sulawesi Selatan,954,12,404,538,25363,1155,66091,92609,Province,120.1620559,-3.731080714
2021-07-23,ID-SN,Sulawesi Selatan,1286,19,480,787,26150,1174,66571,93895,Province,120.1620559,-3.731080714
2021-07-24,ID-SN,Sulawesi Selatan,815,7,297,511,26661,1181,66868,94710,Province,120.1620559,-3.731080714
2021-07-25,ID-SN,Sulawesi Selatan,880,19,643,218,26879,1200,67511,95590,Province,120.1620559,-3.731080714
2021-07-26,ID-SN,Sulawesi Selatan,657,6,613,38,26917,1206,68124,96247,Province,120.1620559,-3.731080714
2021-07-27,ID-SN,Sulawesi Selatan,954,17,741,196,27113,1223,68865,97201,Province,120.1620559,-3.731080714
2021-07-28,ID-SN,Sulawesi Selatan,1145,35,721,389,27502,1258,69586,98346,Province,120.1620559,-3.731080714
2021-07-29,ID-SN,Sulawesi Selatan,1359,27,574,758,28260,1285,70160,99705,Province,120.1620559,-3.731080714
2021-07-30,ID-SN,Sulawesi Selatan,1082,29,351,702,28962,1314,70511,100787,Province,120.1620559,-3.731080714
2021-07-31,ID-SN,Sulawesi Selatan,1268,21,699,548,29510,1335,71210,102055,Province,120.1620559,-3.731080714
2021-08-01,ID-SN,Sulawesi Selatan,796,27,695,74,29584,1362,71905,102851,Province,120.1620559,-3.731080714
2021-08-02,ID-SN,Sulawesi Selatan,540,17,670,0,29584,1379,72575,103538,Province,120.1620559,-3.731080714
2021-08-03,ID-SN,Sulawesi Selatan,1131,17,540,574,30158,1396,73115,104669,Province,120.1620559,-3.731080714
2021-08-04,ID-SN,Sulawesi Selatan,1243,35,589,619,30777,1431,73704,105912,Province,120.1620559,-3.731080714
2021-08-05,ID-SN,Sulawesi Selatan,1196,25,605,566,31343,1456,74309,107108,Province,120.1620559,-3.731080714
